latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
24.08556,78.73366,333.19,0.45,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,305.86,3.62,D
24.08725,79.21548,341.4,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,306.04,6.38,D
24.08796,79.21965,337.22,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,305.81,3.22,D
24.08866,79.22382,335.18,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,304.49,3.22,D
24.08907,78.73296,336.21,0.45,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,306.22,3.62,D
24.09083,79.22411,337.51,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,304.06,4.76,D
24.0921,79.22314,332.07,0.43,0.38,2026-01-16,743,N20,VIIRS,l,2.0NRT,304.28,3.22,D
24.21197,80.86058,338.04,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,305.59,3.38,D
24.61868,83.99113,328.56,0.42,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,300.15,2.2,D
25.0315,87.37163,332.46,0.41,0.45,2026-01-16,743,N20,VIIRS,n,2.0NRT,300.77,3.31,D
25.03266,87.37126,332.12,0.41,0.45,2026-01-16,743,N20,VIIRS,n,2.0NRT,301.22,4.73,D
25.04047,84.99464,331.87,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.56,2.81,D
25.05994,85.70642,328.32,0.5,0.41,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.3,2.57,D
25.14105,68.26228,335.61,0.58,0.7,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.99,5.27,D
25.20372,82.48611,342.34,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.16,5.39,D
25.20949,66.73782,367.0,0.71,0.75,2026-01-16,743,N20,VIIRS,h,2.0NRT,298.69,15.88,D
25.21095,66.73808,367.0,0.71,0.75,2026-01-16,743,N20,VIIRS,h,2.0NRT,298.45,26.4,D
25.21617,66.73572,343.95,0.71,0.75,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.88,10.58,D
25.31664,79.81464,341.59,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.64,5.68,D
25.31934,79.81003,338.09,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,300.85,3.63,D
25.32741,69.09082,328.87,0.51,0.66,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.11,2.41,D
25.4173,68.74821,355.63,0.53,0.67,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.34,15.14,D
25.41789,68.75079,367.0,0.53,0.67,2026-01-16,743,N20,VIIRS,h,2.0NRT,296.03,14.44,D
25.47955,81.51007,329.73,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.8,1.36,D
25.60397,68.53537,330.61,0.55,0.68,2026-01-16,743,N20,VIIRS,n,2.0NRT,286.83,4.86,D
25.60725,68.70666,341.61,0.53,0.67,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.78,4.78,D
25.64984,81.37752,328.15,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.41,1.79,D
25.72311,68.73196,367.0,0.53,0.67,2026-01-16,743,N20,VIIRS,h,2.0NRT,293.8,10.6,D
25.75345,89.78247,330.4,0.59,0.52,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.79,2.12,D
25.8744,82.10732,330.28,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.71,2.06,D
25.92701,82.02693,337.78,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.79,3.98,D
25.98532,92.69508,338.16,0.45,0.63,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.07,3.74,D
25.99228,84.10017,330.37,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.4,2.01,D
26.0308,81.76419,333.48,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.32,2.33,D
26.04933,79.56418,355.18,0.4,0.37,2026-01-16,743,N20,VIIRS,l,2.0NRT,299.96,4.47,D
26.05268,79.56349,356.01,0.4,0.37,2026-01-16,743,N20,VIIRS,l,2.0NRT,301.24,3.98,D
26.05334,79.56747,344.91,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.34,3.98,D
26.05669,79.5668,336.59,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.45,3.98,D
26.05735,79.57079,346.6,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.85,2.56,D
26.0607,79.5701,356.38,0.4,0.37,2026-01-16,743,N20,VIIRS,l,2.0NRT,300.96,4.82,D
26.06253,92.85947,329.66,0.46,0.64,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.01,2.69,D
26.06405,79.56942,335.67,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.88,4.82,D
26.06496,84.64944,329.03,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.56,2.27,D
26.07046,92.81909,329.42,0.46,0.63,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.53,3.26,D
26.08651,92.71598,343.07,0.45,0.63,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.43,6.73,D
26.08679,92.71854,367.0,0.45,0.63,2026-01-16,743,N20,VIIRS,h,2.0NRT,298.99,11.35,D
26.08685,92.72054,350.44,0.45,0.63,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.93,6.73,D
26.08715,92.72308,328.23,0.45,0.63,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.57,6.79,D
26.11189,92.74138,348.01,0.45,0.63,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.43,5.9,D
26.11361,92.76436,367.0,0.46,0.63,2026-01-16,743,N20,VIIRS,h,2.0NRT,297.96,23.55,D
26.11527,88.07293,338.69,0.46,0.47,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.9,3.01,D
26.12642,84.10631,326.04,0.44,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.27,2.2,D
26.19905,85.29425,342.61,0.49,0.4,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.45,5.8,D
26.21998,87.45093,327.71,0.43,0.46,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.71,2.66,D
26.22496,68.2818,338.85,0.55,0.68,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.41,5.1,D
26.24613,82.72842,327.28,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.64,2.4,D
26.26893,68.61395,327.73,0.52,0.67,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.49,2.25,D
26.39475,83.18468,327.29,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.39,2.2,D
26.44407,84.69414,329.55,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.87,3.04,D
26.49201,87.66965,339.38,0.44,0.46,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.2,3.33,D
26.49333,77.15322,330.2,0.49,0.4,2026-01-16,743,N20,VIIRS,n,2.0NRT,303.09,1.77,D
26.49938,84.55405,345.13,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.17,9.33,D
26.50197,94.94358,339.05,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.58,13.28,D
26.50221,94.9475,351.03,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.75,16.12,D
26.5172,94.90319,331.02,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.34,8.29,D
26.51744,94.90749,339.51,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.27,8.29,D
26.51787,94.91523,341.1,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.23,15.44,D
26.51933,94.89996,326.25,0.62,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.13,9.05,D
26.51961,94.90448,331.93,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.11,9.05,D
26.51986,94.90865,329.83,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.08,8.5,D
26.5201,94.91254,328.15,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.66,8.5,D
26.52032,94.9161,332.1,0.63,0.72,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.17,11.86,D
26.52048,90.53332,340.83,0.33,0.56,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.74,2.9,D
26.52076,90.53668,329.13,0.33,0.56,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.74,2.9,D
26.52289,90.53528,367.0,0.33,0.55,2026-01-16,743,N20,VIIRS,h,2.0NRT,295.01,4.97,D
26.53749,92.71841,342.46,0.46,0.63,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.7,7.11,D
26.58895,83.86776,331.4,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.83,1.91,D
26.62083,93.37128,353.91,0.5,0.66,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.64,18.68,D
26.62119,93.37643,367.0,0.5,0.66,2026-01-16,743,N20,VIIRS,h,2.0NRT,293.71,17.38,D
26.6547,86.17389,329.93,0.55,0.43,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.89,3.62,D
26.65658,95.17333,348.08,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.36,11.1,D
26.66051,95.17444,367.0,0.65,0.73,2026-01-16,743,N20,VIIRS,h,2.0NRT,294.37,17.82,D
26.66087,95.1804,338.18,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.21,14.93,D
26.66246,89.67319,326.29,0.59,0.53,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.58,3.67,D
26.66346,95.17532,352.89,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.92,11.1,D
26.66381,95.18172,340.17,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.38,11.1,D
26.66394,89.67419,328.07,0.59,0.53,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.92,3.52,D
26.66592,68.03101,328.97,0.55,0.68,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.16,3.19,D
26.66717,68.03172,329.66,0.55,0.68,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.07,2.41,D
26.66745,95.17713,348.89,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.8,17.82,D
26.66787,95.18411,349.67,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.91,14.93,D
26.66799,95.13478,325.33,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.69,5.56,D
26.6704,95.17849,347.02,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.48,8.28,D
26.67077,95.1852,338.1,0.65,0.73,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.41,8.28,D
26.72054,84.53639,329.1,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.0,2.76,D
26.76051,82.25175,330.79,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.13,3.19,D
26.7689,77.65026,325.18,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.42,1.74,D
26.7699,77.64799,325.88,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.04,2.31,D
26.78214,95.46555,335.46,0.68,0.74,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.7,11.28,D
26.78239,95.47012,337.49,0.68,0.74,2026-01-16,743,N20,VIIRS,n,2.0NRT,287.44,15.89,D
26.78889,95.46355,335.1,0.68,0.74,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.04,11.28,D
26.78964,95.46099,328.83,0.68,0.74,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.22,8.08,D
26.78997,95.46741,329.81,0.68,0.74,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.28,8.08,D
26.79687,90.67558,332.83,0.34,0.56,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.13,3.46,D
26.80123,82.34515,339.25,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.78,3.53,D
26.80742,90.67679,354.94,0.34,0.56,2026-01-16,743,N20,VIIRS,n,2.0NRT,302.11,15.39,D
26.81047,92.86812,334.59,0.47,0.64,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.51,3.43,D
26.81107,92.84767,336.52,0.47,0.64,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.87,3.04,D
26.8125,92.86676,333.78,0.47,0.64,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.44,3.16,D
26.84049,68.18078,335.64,0.54,0.68,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.87,4.69,D
26.86183,90.441,328.66,0.33,0.55,2026-01-16,743,N20,VIIRS,l,2.0NRT,299.05,2.08,D
26.90473,83.74802,331.82,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.46,3.11,D
26.97767,78.42558,339.68,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,300.07,54.67,D
27.01073,84.38713,328.98,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.88,1.84,D
27.01456,82.10635,334.17,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.19,11.89,D
27.04093,84.40713,325.23,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.27,2.05,D
27.04705,84.08792,332.65,0.44,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.58,4.44,D
27.05334,94.2347,328.32,0.57,0.69,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.66,6.17,D
27.06465,82.10189,335.31,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.72,3.55,D
27.06536,85.01888,326.56,0.49,0.4,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.15,2.25,D
27.0658,84.17619,329.12,0.45,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.33,2.6,D
27.1222,84.0002,333.43,0.44,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.3,3.93,D
27.13109,79.2774,336.89,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.39,1.98,D
27.19752,83.80483,332.46,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.68,3.18,D
27.20935,83.97806,334.72,0.44,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.11,3.52,D
27.22299,76.00613,334.6,0.54,0.42,2026-01-16,743,N20,VIIRS,n,2.0NRT,301.13,5.11,D
27.22499,76.008,329.03,0.54,0.42,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.64,3.05,D
27.26853,83.74858,328.59,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.51,2.52,D
27.2892,93.48207,336.51,0.52,0.67,2026-01-16,743,N20,VIIRS,n,2.0NRT,288.85,5.51,D
27.28971,93.48265,335.51,0.52,0.67,2026-01-16,743,N20,VIIRS,n,2.0NRT,288.95,5.83,D
27.29593,84.39786,329.94,0.46,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.72,2.47,D
27.31212,91.7273,328.63,0.41,0.6,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.5,3.96,D
27.32684,94.33189,336.63,0.58,0.7,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.18,3.56,D
27.32731,94.33231,336.34,0.59,0.7,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.24,2.86,D
27.33486,80.13988,328.56,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,288.51,2.23,D
27.33816,91.56409,345.43,0.4,0.6,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.01,4.08,D
27.42385,82.41116,331.02,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.21,4.38,D
27.44871,80.21322,325.65,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.7,1.78,D
27.46946,85.13598,326.5,0.5,0.41,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.17,1.81,D
27.47177,93.81827,345.93,0.55,0.68,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.88,9.51,D
27.4823,93.78526,330.5,0.55,0.68,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.83,3.22,D
27.48915,80.66722,328.31,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.77,2.28,D
27.53907,80.5741,333.62,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.81,2.8,D
27.66191,80.40279,325.49,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.93,1.52,D
27.66661,79.01888,335.34,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.52,3.45,D
27.68092,91.83861,345.28,0.42,0.61,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.33,8.59,D
27.6812,91.84248,331.37,0.42,0.61,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.6,7.35,D
27.68254,91.83881,348.59,0.42,0.61,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.04,8.06,D
27.68285,91.84274,337.35,0.42,0.61,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.34,7.02,D
27.68365,79.99859,326.22,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.57,2.35,D
27.73436,80.16908,343.48,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.75,8.01,D
27.75724,80.38049,326.48,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.22,1.74,D
27.7722,80.14967,326.63,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.95,1.27,D
27.77945,80.52365,325.45,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.63,3.56,D
27.88281,80.73055,325.64,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.31,1.38,D
27.89913,93.9538,325.12,0.56,0.69,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.46,3.5,D
27.92512,80.62724,328.79,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.83,1.64,D
27.96091,93.1795,339.3,0.51,0.66,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.26,7.44,D
27.9774,86.00458,330.05,0.56,0.43,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.47,7.21,D
27.98569,80.69116,332.63,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.27,5.61,D
27.98965,80.47504,329.36,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.55,2.05,D
27.99115,80.55056,326.17,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.96,1.66,D
28.03924,95.3529,332.6,0.69,0.74,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.06,4.92,D
28.03959,95.35139,333.22,0.69,0.74,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.58,3.99,D
28.05143,85.438,340.23,0.52,0.42,2026-01-16,743,N20,VIIRS,n,2.0NRT,303.23,9.3,D
28.16741,95.55963,345.71,0.71,0.75,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.5,16.13,D
28.16775,95.56687,343.2,0.71,0.75,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.54,14.64,D
28.29711,84.97643,325.11,0.5,0.41,2026-01-16,743,N20,VIIRS,l,2.0NRT,296.68,2.04,D
28.29932,84.97772,334.85,0.5,0.41,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.62,4.78,D
28.30422,80.88481,327.66,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,291.3,1.96,D
28.35573,69.91399,330.76,0.39,0.59,2026-01-16,743,N20,VIIRS,n,2.0NRT,285.87,2.19,D
28.45906,80.53938,325.34,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,284.6,1.93,D
28.58193,95.53804,367.0,0.71,0.75,2026-01-16,743,N20,VIIRS,h,2.0NRT,291.7,18.99,D
28.6062,80.36988,328.63,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.43,1.4,D
28.61812,94.06003,350.73,0.58,0.7,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.19,22.43,D
28.61851,94.06693,356.4,0.58,0.7,2026-01-16,743,N20,VIIRS,l,2.0NRT,289.06,22.43,D
28.65777,81.64584,335.5,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.44,6.85,D
28.85401,77.37612,329.3,0.45,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,286.56,3.24,D
28.97025,81.95464,332.38,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.14,3.28,D
29.01879,82.93147,343.14,0.42,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,305.02,6.86,D
29.03401,82.63139,343.25,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.33,6.17,D
29.10108,77.20634,339.71,0.45,0.39,2026-01-16,743,N20,VIIRS,n,2.0NRT,286.39,4.99,D
29.3398,78.62885,328.36,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.35,1.94,D
29.46352,79.24377,328.11,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.04,2.25,D
29.49988,81.60486,332.56,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,301.73,5.22,D
29.53037,81.36863,341.13,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,301.59,8.95,D
29.53362,81.36777,334.2,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.73,8.95,D
29.56197,79.79697,332.79,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.36,2.85,D
29.58182,79.62149,346.03,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,300.75,5.24,D
29.5851,79.62079,339.38,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.27,6.97,D
29.61458,81.06015,338.77,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,306.45,37.37,D
29.61875,79.74856,325.44,0.39,0.36,2026-01-16,743,N20,VIIRS,l,2.0NRT,297.94,3.4,D
29.61937,79.75252,344.62,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,302.2,5.79,D
29.61955,82.21247,329.41,0.41,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.66,6.79,D
29.62327,79.7558,338.35,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.05,5.79,D
29.64983,79.3216,334.7,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,288.97,2.12,D
29.6564,79.32004,331.22,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.52,4.64,D
29.65906,79.31533,337.51,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.07,3.92,D
29.67578,81.22445,332.12,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.74,3.63,D
29.67633,81.22821,332.98,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.77,3.63,D
29.70145,79.71142,328.1,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.87,2.55,D
29.74199,79.34317,325.41,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.52,1.55,D
29.74529,79.34247,347.81,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.94,5.36,D
29.74592,79.34643,329.47,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.77,5.36,D
29.75525,79.44768,325.04,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.26,0.92,D
29.76155,79.38041,346.83,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.15,4.27,D
29.80469,81.71817,336.82,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,289.09,8.78,D
29.84014,80.41314,344.95,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.33,4.33,D
29.862,79.30574,333.95,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,300.16,3.32,D
29.91514,79.2329,330.84,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.26,3.47,D
29.91843,79.23223,329.19,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.2,2.33,D
29.93883,80.25246,337.05,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,303.36,6.62,D
29.97671,80.10285,337.43,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.16,4.22,D
29.97836,79.03427,345.56,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,302.58,12.26,D
29.98179,80.11409,328.52,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.75,4.38,D
30.00251,79.65443,342.52,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,298.47,5.51,D
30.02848,79.60405,326.76,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.85,1.13,D
30.03113,79.59931,336.21,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.75,5.84,D
30.03175,79.60331,346.05,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.85,7.43,D
30.03591,80.40301,327.04,0.38,0.36,2026-01-16,743,N20,VIIRS,l,2.0NRT,300.95,4.16,D
30.04221,80.33298,326.41,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,301.14,1.79,D
30.05464,80.66234,330.57,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,292.06,3.39,D
30.05831,78.79217,332.09,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,297.87,3.74,D
30.06096,78.78735,333.11,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,296.31,3.74,D
30.06709,80.49799,337.05,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,303.55,5.32,D
30.06769,80.50194,348.22,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,306.23,5.32,D
30.09076,78.86464,328.49,0.39,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,290.2,1.95,D
30.0968,80.57692,335.54,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,308.03,4.03,D
30.12046,80.30903,325.67,0.38,0.36,2026-01-16,743,N20,VIIRS,l,2.0NRT,299.42,2.02,D
30.12372,80.30835,326.13,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.37,2.02,D
30.1888,80.28739,333.98,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,299.03,10.45,D
30.1894,80.29132,343.09,0.38,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,293.21,10.45,D
30.21333,78.63167,325.95,0.4,0.37,2026-01-16,743,N20,VIIRS,n,2.0NRT,294.37,1.71,D
30.26998,78.85655,331.77,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,287.88,4.22,D
30.28395,79.58124,330.55,0.39,0.36,2026-01-16,743,N20,VIIRS,n,2.0NRT,295.99,4.16,D
30.42114,79.45883,330.02,0.39,0.36,2026-01-16,743,N20,VIIRS,l,2.0NRT,301.04,3.67,D
