id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
84868,13.035,101.8,314.9,2070.0,887.0,2026-01-18,803,Him9,NaN,72,1.1NRT,292.3,58.5,D
84869,13.046,106.603,323.2,2063.0,1072.0,2026-01-18,803,Him9,NaN,68,1.1NRT,300.0,81.7,D
84870,13.836,106.223,311.0,2023.0,1063.0,2026-01-18,803,Him9,NaN,66,1.1NRT,299.0,30.7,D
84871,13.856,106.219,310.8,2022.0,1063.0,2026-01-18,803,Him9,NaN,66,1.1NRT,299.9,30.3,D
84872,14.031,106.981,310.1,2012.0,1095.0,2026-01-18,803,Him9,NaN,64,1.1NRT,298.4,29.3,D
84873,14.226,106.991,316.5,2002.0,1097.0,2026-01-18,803,Him9,NaN,83,1.1NRT,291.1,68.1,D
84874,14.246,106.987,319.4,2001.0,1097.0,2026-01-18,803,Him9,NaN,75,1.1NRT,294.6,83.9,D
84875,19.988,97.243,308.4,1733.0,807.0,2026-01-18,803,Him9,NaN,66,1.1NRT,297.7,27.5,D
84876,20.406,97.189,310.4,1713.0,811.0,2026-01-18,803,Him9,NaN,76,1.1NRT,299.6,32.4,D
84877,10.319,77.506,303.1,2240.0,220.0,2026-01-18,804,Him9,NaN,65,1.1NRT,286.1,61.9,D
84878,12.039,106.564,321.4,2115.0,1063.0,2026-01-18,804,Him9,NaN,73,1.1NRT,286.7,74.8,D
84879,12.71,77.2,310.8,1408.0,2912.0,2026-01-18,808,Met9,NaN,85,1.1NRT,306.9,35.0,D
84880,12.71,77.23,311.9,1408.0,2913.0,2026-01-18,808,Met9,NaN,91,1.1NRT,308.6,53.6,D
84881,17.21,80.8,306.6,1259.0,2983.0,2026-01-18,808,Met9,NaN,81,1.1NRT,304.1,59.9,D
84882,18.89,96.37,308.5,1224.0,3306.0,2026-01-18,808,Met9,NaN,56,1.1NRT,305.8,196.3,D
84883,18.96,96.35,307.8,1222.0,3305.0,2026-01-18,808,Met9,NaN,52,1.1NRT,304.6,179.5,D
84884,18.98,96.37,308.0,1221.0,3305.0,2026-01-18,808,Met9,NaN,59,1.1NRT,305.0,190.7,D
84885,19.21,96.31,308.6,1214.0,3302.0,2026-01-18,808,Met9,NaN,61,1.1NRT,305.4,226.9,D
84886,19.98,97.28,300.6,1191.0,3311.0,2026-01-18,808,Met9,NaN,62,1.1NRT,297.9,75.0,D
84887,20.1,100.32,299.9,1192.0,3358.0,2026-01-18,808,Met9,NaN,65,1.1NRT,297.5,91.5,D
84888,20.82,81.96,306.7,1142.0,2985.0,2026-01-18,809,Met9,NaN,64,1.1NRT,305.1,49.9,D
84889,21.86,84.9,307.4,1113.0,3046.0,2026-01-18,809,Met9,NaN,74,1.1NRT,304.7,101.8,D
84890,22.01,82.67,309.0,1105.0,2992.0,2026-01-18,809,Met9,NaN,88,1.1NRT,305.2,49.3,D
84891,22.22,85.89,304.1,1103.0,3065.0,2026-01-18,809,Met9,NaN,65,1.1NRT,302.6,57.2,D
84892,23.59,100.78,294.4,1085.0,3326.0,2026-01-18,809,Met9,NaN,71,1.1NRT,291.9,141.8,D
84893,28.01,86.05,319.5,926.0,3007.0,2026-01-18,809,Met9,NaN,95,1.1NRT,292.1,571.3,D
84894,28.04,86.07,321.6,925.0,3007.0,2026-01-18,809,Met9,NaN,97,1.1NRT,291.1,645.7,D
84895,29.65,72.73,301.2,857.0,2669.0,2026-01-18,809,Met9,NaN,62,1.1NRT,296.6,74.2,D
84896,22.277,92.186,306.3,1636.0,691.0,2026-01-18,812,Him9,NaN,51,1.1NRT,288.6,31.9,D
84897,22.307,97.46,306.4,1622.0,847.0,2026-01-18,812,Him9,NaN,76,1.1NRT,296.2,27.0,D
84898,22.309,97.428,306.2,1622.0,846.0,2026-01-18,812,Him9,NaN,74,1.1NRT,296.2,26.4,D
84899,23.087,101.536,307.6,1576.0,993.0,2026-01-18,812,Him9,NaN,81,1.1NRT,290.1,49.7,D
84900,23.575,100.708,313.8,1555.0,972.0,2026-01-18,812,Him9,NaN,86,1.1NRT,292.2,78.2,D
84901,23.596,100.698,303.4,1554.0,972.0,2026-01-18,812,Him9,NaN,76,1.1NRT,291.9,35.0,D
84902,24.002,102.477,305.2,1531.0,1039.0,2026-01-18,812,Him9,NaN,66,1.1NRT,290.3,38.0,D
84903,24.024,102.468,312.3,1530.0,1039.0,2026-01-18,812,Him9,NaN,85,1.1NRT,290.2,67.8,D
84904,24.025,102.438,303.6,1530.0,1038.0,2026-01-18,812,Him9,NaN,58,1.1NRT,291.3,32.5,D
84905,28.058,98.601,302.0,1356.0,978.0,2026-01-18,812,Him9,NaN,62,1.1NRT,285.9,47.5,D
84906,28.06,98.568,304.9,1356.0,977.0,2026-01-18,812,Him9,NaN,61,1.1NRT,288.0,61.5,D
84907,28.081,98.588,351.4,1355.0,978.0,2026-01-18,812,Him9,NaN,94,1.1NRT,286.7,478.2,D
84908,28.083,98.554,355.1,1355.0,977.0,2026-01-18,812,Him9,NaN,96,1.1NRT,289.4,541.3,D
84909,28.105,98.574,323.3,1354.0,978.0,2026-01-18,812,Him9,NaN,66,1.1NRT,280.7,156.5,D
84910,28.107,98.54,325.4,1354.0,977.0,2026-01-18,812,Him9,NaN,68,1.1NRT,284.2,173.7,D
84911,28.917,95.748,297.9,1326.0,909.0,2026-01-18,812,Him9,NaN,69,1.1NRT,284.3,38.2,D
84912,12.503,106.58,317.8,2091.0,1067.0,2026-01-18,813,Him9,NaN,73,1.1NRT,300.2,51.1,D
84913,13.046,106.603,326.9,2063.0,1072.0,2026-01-18,813,Him9,NaN,67,1.1NRT,299.9,104.9,D
84914,13.289,107.002,311.1,2050.0,1090.0,2026-01-18,813,Him9,NaN,58,1.1NRT,299.3,24.7,D
84915,13.469,106.819,322.5,2041.0,1084.0,2026-01-18,813,Him9,NaN,89,1.1NRT,299.2,72.7,D
84916,13.489,106.816,317.6,2040.0,1084.0,2026-01-18,813,Him9,NaN,87,1.1NRT,301.1,47.4,D
84917,13.836,106.223,311.0,2023.0,1063.0,2026-01-18,813,Him9,NaN,61,1.1NRT,299.2,31.0,D
84918,13.856,106.219,313.0,2022.0,1063.0,2026-01-18,813,Him9,NaN,73,1.1NRT,299.7,40.1,D
84919,13.949,104.231,315.3,2020.0,986.0,2026-01-18,813,Him9,NaN,83,1.1NRT,300.7,31.1,D
84920,13.968,104.227,319.0,2019.0,986.0,2026-01-18,813,Him9,NaN,71,1.1NRT,301.8,51.0,D
84921,14.246,106.987,308.8,2001.0,1097.0,2026-01-18,813,Him9,NaN,59,1.1NRT,294.4,38.2,D
84922,18.2,102.312,310.7,1810.0,957.0,2026-01-18,813,Him9,NaN,64,1.1NRT,294.8,36.9,D
84923,18.319,97.174,304.3,1814.0,783.0,2026-01-18,813,Him9,NaN,64,1.1NRT,287.4,29.3,D
84924,19.988,97.243,308.2,1733.0,807.0,2026-01-18,813,Him9,NaN,68,1.1NRT,297.4,28.0,D
84925,20.013,100.494,311.8,1725.0,915.0,2026-01-18,813,Him9,NaN,81,1.1NRT,292.4,51.6,D
84926,20.297,93.229,317.2,1727.0,690.0,2026-01-18,813,Him9,NaN,79,1.1NRT,299.0,84.2,D
84927,22.016,82.673,312.5,1672.0,463.0,2026-01-18,813,Him9,NaN,85,1.1NRT,300.1,57.2,D
84928,21.759,108.435,302.0,1625.0,1231.0,2026-01-18,822,Him9,NaN,54,1.1NRT,290.8,17.8,D
84929,21.911,105.695,302.7,1623.0,1127.0,2026-01-18,822,Him9,NaN,61,1.1NRT,292.2,20.2,D
84930,21.914,106.143,305.5,1622.0,1144.0,2026-01-18,822,Him9,NaN,57,1.1NRT,291.3,31.6,D
84931,22.656,95.598,311.4,1610.0,795.0,2026-01-18,822,Him9,NaN,76,1.1NRT,299.0,35.4,D
84932,23.087,101.536,306.7,1576.0,993.0,2026-01-18,822,Him9,NaN,80,1.1NRT,289.8,46.8,D
84933,23.187,95.686,308.8,1585.0,806.0,2026-01-18,822,Him9,NaN,82,1.1NRT,296.9,32.5,D
84934,23.575,100.708,325.5,1555.0,972.0,2026-01-18,822,Him9,NaN,93,1.1NRT,292.5,150.7,D
84935,23.596,100.698,305.8,1554.0,972.0,2026-01-18,822,Him9,NaN,68,1.1NRT,291.7,43.9,D
84936,24.002,102.477,304.4,1531.0,1039.0,2026-01-18,822,Him9,NaN,77,1.1NRT,290.0,36.7,D
84937,24.024,102.468,307.8,1530.0,1039.0,2026-01-18,822,Him9,NaN,81,1.1NRT,289.5,49.5,D
84938,24.025,102.438,300.6,1530.0,1038.0,2026-01-18,822,Him9,NaN,66,1.1NRT,290.8,24.7,D
84939,24.283,104.667,302.2,1513.0,1121.0,2026-01-18,822,Him9,NaN,75,1.1NRT,291.3,25.8,D
84940,25.633,96.634,305.6,1470.0,875.0,2026-01-18,822,Him9,NaN,71,1.1NRT,293.6,34.0,D
84941,28.058,98.601,299.4,1356.0,978.0,2026-01-18,822,Him9,NaN,58,1.1NRT,285.7,37.8,D
84942,28.06,98.568,305.7,1356.0,977.0,2026-01-18,822,Him9,NaN,57,1.1NRT,287.8,62.7,D
84943,28.081,98.588,341.9,1355.0,978.0,2026-01-18,822,Him9,NaN,92,1.1NRT,286.3,343.4,D
84944,28.083,98.554,347.7,1355.0,977.0,2026-01-18,822,Him9,NaN,96,1.1NRT,288.5,422.4,D
84945,28.915,95.784,303.7,1326.0,910.0,2026-01-18,822,Him9,NaN,74,1.1NRT,286.8,61.1,D
84946,28.917,95.748,314.0,1326.0,909.0,2026-01-18,822,Him9,NaN,86,1.1NRT,284.5,116.6,D
84947,28.941,95.732,302.2,1325.0,909.0,2026-01-18,822,Him9,NaN,65,1.1NRT,282.6,54.9,D
84948,12.443,106.69,314.1,2094.0,1071.0,2026-01-18,823,Him9,NaN,71,1.1NRT,299.3,41.7,D
84949,12.503,106.58,316.3,2091.0,1067.0,2026-01-18,823,Him9,NaN,56,1.1NRT,300.0,44.3,D
84950,12.94,76.95,309.6,1400.0,2904.0,2026-01-18,823,Met9,NaN,66,1.1NRT,306.4,28.1,D
84951,12.94,76.98,311.3,1400.0,2905.0,2026-01-18,823,Met9,NaN,75,1.1NRT,308.0,42.9,D
84952,12.968,109.07,309.4,2064.0,1173.0,2026-01-18,823,Him9,NaN,78,1.1NRT,294.4,34.8,D
84953,13.046,106.603,326.9,2063.0,1072.0,2026-01-18,823,Him9,NaN,74,1.1NRT,300.8,104.2,D
84954,13.047,106.578,315.1,2063.0,1071.0,2026-01-18,823,Him9,NaN,53,1.1NRT,300.9,42.3,D
84955,13.17,106.331,315.1,2057.0,1062.0,2026-01-18,823,Him9,NaN,69,1.1NRT,299.6,40.1,D
84956,13.469,106.819,317.8,2041.0,1084.0,2026-01-18,823,Him9,NaN,87,1.1NRT,298.8,49.6,D
84957,13.489,106.816,313.7,2040.0,1084.0,2026-01-18,823,Him9,NaN,65,1.1NRT,299.3,31.4,D
84958,13.836,106.223,313.7,2023.0,1063.0,2026-01-18,823,Him9,NaN,84,1.1NRT,298.8,44.5,D
84959,13.856,106.219,315.6,2022.0,1063.0,2026-01-18,823,Him9,NaN,81,1.1NRT,299.2,52.7,D
84960,13.949,104.231,321.9,2020.0,986.0,2026-01-18,823,Him9,NaN,91,1.1NRT,300.3,69.3,D
84961,13.968,104.227,320.3,2019.0,986.0,2026-01-18,823,Him9,NaN,59,1.1NRT,300.9,60.4,D
84962,15.326,106.304,313.7,1947.0,1079.0,2026-01-18,823,Him9,NaN,78,1.1NRT,296.0,51.1,D
84963,16.601,97.924,312.1,1897.0,787.0,2026-01-18,823,Him9,NaN,56,1.1NRT,295.7,33.1,D
84964,17.21,80.8,306.4,1259.0,2983.0,2026-01-18,823,Met9,NaN,77,1.1NRT,303.9,61.4,D
84965,18.2,102.312,310.0,1810.0,957.0,2026-01-18,823,Him9,NaN,73,1.1NRT,294.1,34.5,D
84966,18.844,103.015,304.8,1777.0,990.0,2026-01-18,823,Him9,NaN,77,1.1NRT,292.5,26.1,D
84967,18.865,103.009,306.8,1776.0,990.0,2026-01-18,823,Him9,NaN,80,1.1NRT,292.0,33.0,D
84968,19.21,96.31,309.7,1214.0,3302.0,2026-01-18,823,Met9,NaN,78,1.1NRT,304.8,264.8,D
84969,19.23,96.33,306.2,1213.0,3302.0,2026-01-18,823,Met9,NaN,62,1.1NRT,303.0,168.8,D
84970,19.73,96.32,301.6,1197.0,3297.0,2026-01-18,823,Met9,NaN,56,1.1NRT,299.8,119.9,D
84971,19.73,100.14,299.4,1203.0,3359.0,2026-01-18,823,Met9,NaN,57,1.1NRT,297.5,75.3,D
84972,19.77,100.17,299.3,1202.0,3359.0,2026-01-18,823,Met9,NaN,56,1.1NRT,297.4,73.3,D
84973,19.98,97.28,300.3,1191.0,3311.0,2026-01-18,823,Met9,NaN,62,1.1NRT,297.4,74.9,D
84974,19.988,97.243,308.9,1733.0,807.0,2026-01-18,823,Him9,NaN,70,1.1NRT,297.2,32.2,D
84975,19.989,97.211,309.1,1733.0,806.0,2026-01-18,823,Him9,NaN,70,1.1NRT,297.9,37.2,D
84976,20.07,100.3,299.9,1193.0,3358.0,2026-01-18,823,Met9,NaN,67,1.1NRT,297.9,103.3,D
84977,20.1,100.32,299.6,1192.0,3358.0,2026-01-18,823,Met9,NaN,68,1.1NRT,297.6,89.6,D
84978,20.406,97.189,309.2,1713.0,811.0,2026-01-18,823,Him9,NaN,74,1.1NRT,299.0,30.4,D
84979,21.051,100.968,312.1,1674.0,945.0,2026-01-18,823,Him9,NaN,84,1.1NRT,296.0,59.2,D
84980,21.072,100.959,309.2,1673.0,945.0,2026-01-18,823,Him9,NaN,81,1.1NRT,295.3,47.6,D
84981,22.016,82.673,314.9,1672.0,463.0,2026-01-18,823,Him9,NaN,86,1.1NRT,299.7,82.1,D
84982,12.039,106.564,328.8,2115.0,1063.0,2026-01-18,824,Him9,NaN,87,1.1NRT,289.6,122.3,D
84983,12.103,107.994,307.4,2110.0,1122.0,2026-01-18,824,Him9,NaN,73,1.1NRT,293.5,26.5,D
84984,28.01,86.05,310.2,926.0,3007.0,2026-01-18,824,Met9,NaN,89,1.1NRT,291.7,313.1,D
84985,29.65,72.73,301.2,857.0,2669.0,2026-01-18,824,Met9,NaN,56,1.1NRT,296.9,72.4,D
84986,32.83,74.2,298.1,768.0,2676.0,2026-01-18,825,Met9,NaN,62,1.1NRT,293.9,37.0,D
84987,21.758,108.461,307.4,1625.0,1232.0,2026-01-18,832,Him9,NaN,72,1.1NRT,291.3,38.3,D
84988,21.759,108.435,314.0,1625.0,1231.0,2026-01-18,832,Him9,NaN,83,1.1NRT,291.6,65.1,D
84989,21.78,108.429,303.2,1624.0,1231.0,2026-01-18,832,Him9,NaN,68,1.1NRT,291.4,23.9,D
84990,23.087,101.536,303.9,1576.0,993.0,2026-01-18,832,Him9,NaN,77,1.1NRT,289.4,36.8,D
84991,23.575,100.708,307.2,1555.0,972.0,2026-01-18,832,Him9,NaN,80,1.1NRT,291.5,49.8,D
84992,23.793,92.443,301.5,1565.0,723.0,2026-01-18,832,Him9,NaN,60,1.1NRT,288.4,25.8,D
84993,23.862,105.914,304.5,1530.0,1161.0,2026-01-18,832,Him9,NaN,78,1.1NRT,292.5,30.5,D
84994,24.002,102.477,302.1,1531.0,1039.0,2026-01-18,832,Him9,NaN,75,1.1NRT,289.6,30.3,D
84995,24.024,102.468,300.4,1530.0,1039.0,2026-01-18,832,Him9,NaN,73,1.1NRT,288.7,24.6,D
84996,25.111,105.791,301.9,1472.0,1174.0,2026-01-18,832,Him9,NaN,75,1.1NRT,291.3,22.8,D
84997,27.059,104.873,300.2,1385.0,1170.0,2026-01-18,832,Him9,NaN,72,1.1NRT,290.0,22.5,D
84998,28.06,98.568,308.7,1356.0,977.0,2026-01-18,832,Him9,NaN,82,1.1NRT,288.2,77.6,D
84999,28.081,98.588,356.6,1355.0,978.0,2026-01-18,832,Him9,NaN,94,1.1NRT,286.2,564.8,D
85000,28.083,98.554,355.4,1355.0,977.0,2026-01-18,832,Him9,NaN,98,1.1NRT,288.9,548.5,D
85001,28.866,80.066,303.4,1375.0,551.0,2026-01-18,832,Him9,NaN,74,1.1NRT,291.6,79.4,D
85002,28.915,95.784,301.9,1326.0,910.0,2026-01-18,832,Him9,NaN,57,1.1NRT,286.3,52.7,D
85003,28.917,95.748,313.9,1326.0,909.0,2026-01-18,832,Him9,NaN,86,1.1NRT,284.7,116.9,D
85004,13.046,106.603,322.9,2063.0,1072.0,2026-01-18,833,Him9,NaN,87,1.1NRT,297.9,82.1,D
85005,13.047,106.578,317.8,2063.0,1071.0,2026-01-18,833,Him9,NaN,78,1.1NRT,296.3,54.2,D
85006,13.289,107.002,310.9,2050.0,1090.0,2026-01-18,833,Him9,NaN,52,1.1NRT,298.6,26.5,D
85007,13.395,76.67,309.6,2092.0,237.0,2026-01-18,833,Him9,NaN,71,1.1NRT,299.7,72.3,D
85008,13.403,107.104,317.4,2044.0,1095.0,2026-01-18,833,Him9,NaN,51,1.1NRT,297.6,53.7,D
85009,13.469,106.819,315.8,2041.0,1084.0,2026-01-18,833,Him9,NaN,78,1.1NRT,300.0,41.7,D
85010,13.47,106.795,320.0,2041.0,1083.0,2026-01-18,833,Him9,NaN,88,1.1NRT,300.2,62.4,D
85011,13.612,106.568,318.5,2034.0,1075.0,2026-01-18,833,Him9,NaN,75,1.1NRT,300.7,57.0,D
85012,13.613,106.543,316.6,2034.0,1074.0,2026-01-18,833,Him9,NaN,81,1.1NRT,300.9,49.2,D
85013,13.632,106.539,316.2,2033.0,1074.0,2026-01-18,833,Him9,NaN,70,1.1NRT,301.3,46.0,D
85014,13.632,106.564,320.7,2033.0,1075.0,2026-01-18,833,Him9,NaN,75,1.1NRT,301.1,67.3,D
85015,13.77,105.02,313.3,2028.0,1015.0,2026-01-18,833,Him9,NaN,74,1.1NRT,296.9,33.9,D
85016,13.836,106.223,314.0,2023.0,1063.0,2026-01-18,833,Him9,NaN,68,1.1NRT,298.8,45.5,D
85017,13.856,106.219,315.0,2022.0,1063.0,2026-01-18,833,Him9,NaN,79,1.1NRT,299.0,50.8,D
85018,16.58,97.931,313.5,1898.0,787.0,2026-01-18,833,Him9,NaN,62,1.1NRT,299.3,41.7,D
85019,17.514,100.591,305.1,1847.0,888.0,2026-01-18,833,Him9,NaN,54,1.1NRT,286.3,21.3,D
85020,17.617,120.571,320.9,1812.0,1725.0,2026-01-18,833,Him9,NaN,90,1.1NRT,292.5,79.7,D
85021,17.618,120.55,305.2,1812.0,1724.0,2026-01-18,833,Him9,NaN,58,1.1NRT,292.4,19.4,D
85022,19.989,97.211,310.5,1733.0,806.0,2026-01-18,833,Him9,NaN,75,1.1NRT,297.6,44.3,D
85023,21.047,96.903,308.2,1683.0,811.0,2026-01-18,833,Him9,NaN,81,1.1NRT,297.8,27.2,D
85024,22.016,82.673,313.5,1672.0,463.0,2026-01-18,833,Him9,NaN,86,1.1NRT,299.3,71.5,D
85025,12.103,107.994,306.6,2110.0,1122.0,2026-01-18,834,Him9,NaN,76,1.1NRT,293.8,24.6,D
85026,13.4,76.75,311.5,1384.0,2896.0,2026-01-18,838,Met9,NaN,83,1.1NRT,308.2,47.7,D
85027,13.4,76.78,311.6,1384.0,2897.0,2026-01-18,838,Met9,NaN,77,1.1NRT,308.2,57.0,D
85028,18.55,95.56,307.3,1234.0,3295.0,2026-01-18,838,Met9,NaN,87,1.1NRT,303.3,148.1,D
85029,18.87,96.35,307.5,1225.0,3306.0,2026-01-18,838,Met9,NaN,53,1.1NRT,304.4,186.5,D
85030,18.89,96.37,307.8,1224.0,3306.0,2026-01-18,838,Met9,NaN,59,1.1NRT,304.7,190.0,D
85031,18.96,96.35,307.0,1222.0,3305.0,2026-01-18,838,Met9,NaN,55,1.1NRT,303.7,181.1,D
85032,18.98,96.37,307.0,1221.0,3305.0,2026-01-18,838,Met9,NaN,59,1.1NRT,303.8,182.2,D
85033,20.1,100.32,299.4,1192.0,3358.0,2026-01-18,838,Met9,NaN,78,1.1NRT,297.6,84.0,D
85034,20.21,96.24,305.3,1182.0,3291.0,2026-01-18,839,Met9,NaN,65,1.1NRT,301.6,128.5,D
85035,21.81,82.48,309.6,1111.0,2989.0,2026-01-18,839,Met9,NaN,78,1.1NRT,306.1,57.9,D
85036,22.49,95.71,303.6,1110.0,3258.0,2026-01-18,839,Met9,NaN,88,1.1NRT,299.2,72.6,D
85037,22.267,105.199,302.8,1607.0,1113.0,2026-01-18,842,Him9,NaN,58,1.1NRT,292.7,22.1,D
85038,23.575,100.708,302.2,1555.0,972.0,2026-01-18,842,Him9,NaN,75,1.1NRT,290.9,31.7,D
85039,23.829,92.566,302.5,1563.0,727.0,2026-01-18,842,Him9,NaN,59,1.1NRT,288.2,30.8,D
85040,23.862,105.914,306.5,1530.0,1161.0,2026-01-18,842,Him9,NaN,80,1.1NRT,292.4,38.4,D
85041,23.863,103.133,305.4,1536.0,1060.0,2026-01-18,842,Him9,NaN,79,1.1NRT,293.6,28.8,D
85042,24.605,93.886,307.8,1524.0,777.0,2026-01-18,842,Him9,NaN,76,1.1NRT,292.1,49.3,D
85043,25.039,79.062,305.1,1545.0,454.0,2026-01-18,842,Him9,NaN,54,1.1NRT,281.1,83.8,D
85044,25.988,98.545,301.0,1449.0,940.0,2026-01-18,842,Him9,NaN,73,1.1NRT,286.1,44.3,D
85045,28.058,98.601,304.4,1356.0,978.0,2026-01-18,842,Him9,NaN,65,1.1NRT,284.3,54.1,D
85046,28.06,98.568,311.5,1356.0,977.0,2026-01-18,842,Him9,NaN,83,1.1NRT,287.9,91.2,D
85047,28.081,98.588,364.6,1355.0,978.0,2026-01-18,842,Him9,NaN,89,1.1NRT,285.2,724.0,D
85048,28.083,98.554,373.2,1355.0,977.0,2026-01-18,842,Him9,NaN,96,1.1NRT,291.1,934.3,D
85049,28.866,80.066,304.0,1375.0,551.0,2026-01-18,842,Him9,NaN,74,1.1NRT,291.4,85.1,D
85050,28.917,95.748,309.8,1326.0,909.0,2026-01-18,842,Him9,NaN,83,1.1NRT,284.8,93.6,D
85051,13.046,106.603,325.4,2063.0,1072.0,2026-01-18,843,Him9,NaN,84,1.1NRT,298.9,98.7,D
85052,13.47,106.795,311.6,2041.0,1083.0,2026-01-18,843,Him9,NaN,66,1.1NRT,299.7,26.2,D
85053,13.613,106.543,314.3,2034.0,1074.0,2026-01-18,843,Him9,NaN,71,1.1NRT,300.7,39.9,D
85054,13.836,106.223,314.3,2023.0,1063.0,2026-01-18,843,Him9,NaN,85,1.1NRT,298.4,50.5,D
85055,13.856,106.219,312.0,2022.0,1063.0,2026-01-18,843,Him9,NaN,71,1.1NRT,298.9,39.5,D
85056,16.58,97.931,316.3,1898.0,787.0,2026-01-18,843,Him9,NaN,77,1.1NRT,297.9,58.8,D
85057,18.319,97.174,302.7,1814.0,783.0,2026-01-18,843,Him9,NaN,53,1.1NRT,288.3,25.9,D
85058,18.901,104.215,317.9,1772.0,1035.0,2026-01-18,843,Him9,NaN,88,1.1NRT,295.4,83.3,D
85059,18.902,104.188,310.4,1772.0,1034.0,2026-01-18,843,Him9,NaN,83,1.1NRT,295.1,46.7,D
85060,18.921,104.209,306.5,1771.0,1035.0,2026-01-18,843,Him9,NaN,80,1.1NRT,294.8,31.2,D
85061,19.135,102.369,304.0,1764.0,970.0,2026-01-18,843,Him9,NaN,56,1.1NRT,288.7,24.0,D
85062,19.989,97.211,310.9,1733.0,806.0,2026-01-18,843,Him9,NaN,77,1.1NRT,297.1,47.4,D
85063,20.408,97.157,307.7,1713.0,810.0,2026-01-18,843,Him9,NaN,78,1.1NRT,297.3,28.1,D
85064,20.616,99.968,325.5,1697.0,905.0,2026-01-18,843,Him9,NaN,93,1.1NRT,296.3,138.3,D
85065,20.637,99.96,306.0,1696.0,905.0,2026-01-18,843,Him9,NaN,79,1.1NRT,295.0,30.6,D
85066,12.065,107.976,308.6,2112.0,1121.0,2026-01-18,844,Him9,NaN,76,1.1NRT,295.2,32.8,D
85067,12.103,107.994,312.2,2110.0,1122.0,2026-01-18,844,Him9,NaN,67,1.1NRT,293.8,42.8,D
85068,22.643,97.553,309.1,1606.0,855.0,2026-01-18,852,Him9,NaN,82,1.1NRT,295.5,47.7,D
85069,22.665,97.543,306.4,1605.0,855.0,2026-01-18,852,Him9,NaN,62,1.1NRT,296.5,33.3,D
85070,23.338,78.409,306.3,1623.0,411.0,2026-01-18,852,Him9,NaN,62,1.1NRT,283.4,81.6,D
85071,23.653,77.972,306.6,1610.0,410.0,2026-01-18,852,Him9,NaN,59,1.1NRT,281.2,93.8,D
85072,23.862,105.914,303.5,1530.0,1161.0,2026-01-18,852,Him9,NaN,77,1.1NRT,292.2,28.6,D
85073,25.095,79.239,304.2,1542.0,458.0,2026-01-18,852,Him9,NaN,57,1.1NRT,279.6,81.5,D
85074,28.06,98.568,309.4,1356.0,977.0,2026-01-18,852,Him9,NaN,79,1.1NRT,287.4,82.4,D
85075,28.081,98.588,341.4,1355.0,978.0,2026-01-18,852,Him9,NaN,87,1.1NRT,285.6,339.7,D
85076,28.083,98.554,344.7,1355.0,977.0,2026-01-18,852,Him9,NaN,94,1.1NRT,288.0,384.0,D
85077,28.797,95.829,302.5,1331.0,909.0,2026-01-18,852,Him9,NaN,74,1.1NRT,286.0,58.6,D
85078,12.968,109.07,307.5,2064.0,1173.0,2026-01-18,853,Him9,NaN,75,1.1NRT,293.8,29.9,D
85079,13.046,106.603,321.5,2063.0,1072.0,2026-01-18,853,Him9,NaN,79,1.1NRT,296.5,77.4,D
85080,13.047,106.578,312.8,2063.0,1071.0,2026-01-18,853,Him9,NaN,63,1.1NRT,294.4,35.2,D
85081,13.27,107.006,312.6,2051.0,1090.0,2026-01-18,853,Him9,NaN,63,1.1NRT,298.7,35.4,D
85082,13.469,106.819,315.6,2041.0,1084.0,2026-01-18,853,Him9,NaN,73,1.1NRT,299.8,44.6,D
85083,13.613,106.543,312.8,2034.0,1074.0,2026-01-18,853,Him9,NaN,66,1.1NRT,299.4,34.5,D
85084,13.836,106.223,313.1,2023.0,1063.0,2026-01-18,853,Him9,NaN,82,1.1NRT,297.7,46.6,D
85085,13.856,106.219,310.1,2022.0,1063.0,2026-01-18,853,Him9,NaN,70,1.1NRT,297.9,33.7,D
85086,16.35,75.31,312.0,1282.0,2840.0,2026-01-18,853,Met9,NaN,79,1.1NRT,306.7,55.7,D
85087,16.58,97.931,319.5,1898.0,787.0,2026-01-18,853,Him9,NaN,68,1.1NRT,298.4,81.9,D
85088,16.691,106.411,306.6,1878.0,1096.0,2026-01-18,853,Him9,NaN,80,1.1NRT,294.3,30.1,D
85089,17.617,120.571,319.2,1812.0,1725.0,2026-01-18,853,Him9,NaN,89,1.1NRT,290.3,77.1,D
85090,18.311,100.469,309.3,1808.0,893.0,2026-01-18,853,Him9,NaN,82,1.1NRT,293.0,44.5,D
85091,18.319,97.174,302.5,1814.0,783.0,2026-01-18,853,Him9,NaN,56,1.1NRT,288.8,25.3,D
85092,18.55,95.56,306.4,1234.0,3295.0,2026-01-18,853,Met9,NaN,97,1.1NRT,302.7,132.7,D
85093,18.901,104.215,307.1,1772.0,1035.0,2026-01-18,853,Him9,NaN,80,1.1NRT,295.0,34.9,D
85094,19.135,102.369,302.7,1764.0,970.0,2026-01-18,853,Him9,NaN,66,1.1NRT,289.9,21.1,D
85095,19.989,97.211,307.5,1733.0,806.0,2026-01-18,853,Him9,NaN,67,1.1NRT,296.6,34.1,D
85096,20.614,99.998,309.1,1697.0,906.0,2026-01-18,853,Him9,NaN,74,1.1NRT,295.6,44.5,D
85097,20.616,99.968,313.1,1697.0,905.0,2026-01-18,853,Him9,NaN,85,1.1NRT,295.7,63.2,D
